,0,1,2
334,-0.87018377,-0.87018377,-0.87018377
335,-0.87630683,-0.87630683,-0.87630683
336,-0.8822912,-0.8822912,-0.8822912
337,-0.8881365,-0.8881365,-0.8881365
338,-0.8938414,-0.8938414,-0.8938414
339,-0.8994053,-0.8994053,-0.8994053
340,-0.9048272,-0.9048272,-0.9048272
341,-0.910106,-0.910106,-0.910106
342,-0.91524124,-0.91524124,-0.91524124
343,-0.9202318,-0.9202318,-0.9202318
344,-0.92507726,-0.92507726,-0.92507726
345,-0.92977643,-0.92977643,-0.92977643
346,-0.934329,-0.934329,-0.934329
347,-0.93873394,-0.93873394,-0.93873394
348,-0.94299054,-0.94299054,-0.94299054
349,-0.9470984,-0.9470984,-0.9470984
350,-0.9510565,-0.9510565,-0.9510565
351,-0.95486456,-0.95486456,-0.95486456
352,-0.95852184,-0.95852184,-0.95852184
353,-0.96202767,-0.96202767,-0.96202767
354,-0.9653817,-0.9653817,-0.9653817
355,-0.9685831,-0.9685831,-0.9685831
356,-0.97163177,-0.97163177,-0.97163177
357,-0.97452694,-0.97452694,-0.97452694
358,-0.9772681,-0.9772681,-0.9772681
359,-0.9798551,-0.9798551,-0.9798551
360,-0.9822872,-0.9822872,-0.9822872
361,-0.98456436,-0.98456436,-0.98456436
362,-0.986686,-0.986686,-0.986686
363,-0.98865175,-0.98865175,-0.98865175
364,-0.99046147,-0.99046147,-0.99046147
365,-0.9921147,-0.9921147,-0.9921147
366,-0.99361134,-0.99361134,-0.99361134
367,-0.994951,-0.994951,-0.994951
368,-0.9961336,-0.9961336,-0.9961336
369,-0.99715894,-0.99715894,-0.99715894
370,-0.9980267,-0.9980267,-0.9980267
371,-0.998737,-0.998737,-0.998737
372,-0.99928945,-0.99928945,-0.99928945
373,-0.9996842,-0.9996842,-0.9996842
374,-0.999921,-0.999921,-0.999921
375,-1.0,-1.0,-1.0
376,-0.999921,-0.999921,-0.999921
377,-0.9996842,-0.9996842,-0.9996842
378,-0.99928945,-0.99928945,-0.99928945
379,-0.9987369,-0.9987369,-0.9987369
380,-0.9980267,-0.9980267,-0.9980267
381,-0.9971589,-0.9971589,-0.9971589
382,-0.9961336,-0.9961336,-0.9961336
383,-0.994951,-0.994951,-0.994951
384,-0.99361134,-0.99361134,-0.99361134
385,-0.99211466,-0.99211466,-0.99211466
386,-0.9904614,-0.9904614,-0.9904614
387,-0.98865175,-0.98865175,-0.98865175
388,-0.98668593,-0.98668593,-0.98668593
389,-0.98456436,-0.98456436,-0.98456436
390,-0.9822872,-0.9822872,-0.9822872
391,-0.979855,-0.979855,-0.979855
392,-0.9772681,-0.9772681,-0.9772681
393,-0.9745268,-0.9745268,-0.9745268
394,-0.97163177,-0.97163177,-0.97163177
395,-0.9685831,-0.9685831,-0.9685831
396,-0.96538156,-0.96538156,-0.96538156
397,-0.96202767,-0.96202767,-0.96202767
398,-0.9585217,-0.9585217,-0.9585217
399,-0.95486456,-0.95486456,-0.95486456
400,-0.9510565,-0.9510565,-0.9510565
401,-0.9470982,-0.9470982,-0.9470982
402,-0.94299054,-0.94299054,-0.94299054
403,-0.93873376,-0.93873376,-0.93873376
404,-0.934329,-0.934329,-0.934329
405,-0.92977643,-0.92977643,-0.92977643
406,-0.92507726,-0.92507726,-0.92507726
407,-0.9202318,-0.9202318,-0.9202318
408,-0.91524106,-0.91524106,-0.91524106
409,-0.910106,-0.910106,-0.910106
410,-0.904827,-0.904827,-0.904827
411,-0.8994053,-0.8994053,-0.8994053
412,-0.8938414,-0.8938414,-0.8938414
413,-0.8881363,-0.8881363,-0.8881363
414,-0.8822912,-0.8822912,-0.8822912
415,-0.8763066,-0.8763066,-0.8763066
416,-0.87018377,-0.87018377,-0.87018377
417,-0.8639234,-0.8639234,-0.8639234
418,-0.8575265,-0.8575265,-0.8575265
419,-0.85099447,-0.85099447,-0.85099447
420,-0.8443278,-0.8443278,-0.8443278
421,-0.83752805,-0.83752805,-0.83752805
422,-0.8305958,-0.8305958,-0.8305958
423,-0.8235324,-0.8235324,-0.8235324
424,-0.8163392,-0.8163392,-0.8163392
425,-0.8090168,-0.8090168,-0.8090168
426,-0.801567,-0.801567,-0.801567
427,-0.7939903,-0.7939903,-0.7939903
428,-0.7862885,-0.7862885,-0.7862885
429,-0.77846223,-0.77846223,-0.77846223
430,-0.77051306,-0.77051306,-0.77051306
431,-0.7624425,-0.7624425,-0.7624425
432,-0.75425124,-0.75425124,-0.75425124
433,-0.7459412,-0.7459412,-0.7459412
434,-0.73751307,-0.73751307,-0.73751307
435,-0.72896844,-0.72896844,-0.72896844
436,-0.720309,-0.720309,-0.720309
437,-0.7115355,-0.7115355,-0.7115355
438,-0.70265,-0.70265,-0.70265
439,-0.6936532,-0.6936532,-0.6936532
440,-0.6845468,-0.6845468,-0.6845468
441,-0.6753328,-0.6753328,-0.6753328
442,-0.6660117,-0.6660117,-0.6660117
443,-0.65658575,-0.65658575,-0.65658575
444,-0.6470558,-0.6470558,-0.6470558
445,-0.63742405,-0.63742405,-0.63742405
446,-0.62769127,-0.62769127,-0.62769127
447,-0.61785936,-0.61785936,-0.61785936
448,-0.6079303,-0.6079303,-0.6079303
449,-0.5979048,-0.5979048,-0.5979048
450,-0.5877853,-0.5877853,-0.5877853
451,-0.5775726,-0.5775726,-0.5775726
452,-0.56726867,-0.56726867,-0.56726867
453,-0.5568756,-0.5568756,-0.5568756
454,-0.54639417,-0.54639417,-0.54639417
455,-0.53582686,-0.53582686,-0.53582686
456,-0.5251745,-0.5251745,-0.5251745
457,-0.5144392,-0.5144392,-0.5144392
458,-0.5036231,-0.5036231,-0.5036231
459,-0.49272713,-0.49272713,-0.49272713
460,-0.4817537,-0.4817537,-0.4817537
461,-0.47070378,-0.47070378,-0.47070378
462,-0.45957953,-0.45957953,-0.45957953
463,-0.44838315,-0.44838315,-0.44838315
464,-0.43711552,-0.43711552,-0.43711552
465,-0.42577928,-0.42577928,-0.42577928
466,-0.4143754,-0.4143754,-0.4143754
467,-0.4029065,-0.4029065,-0.4029065
468,-0.39137357,-0.39137357,-0.39137357
469,-0.3797788,-0.3797788,-0.3797788
470,-0.3681245,-0.3681245,-0.3681245
471,-0.35641167,-0.35641167,-0.35641167
472,-0.34464297,-0.34464297,-0.34464297
473,-0.3328194,-0.3328194,-0.3328194
474,-0.3209433,-0.3209433,-0.3209433
475,-0.30901694,-0.30901694,-0.30901694
476,-0.29704136,-0.29704136,-0.29704136
477,-0.2850193,-0.2850193,-0.2850193
478,-0.27295178,-0.27295178,-0.27295178
479,-0.26084116,-0.26084116,-0.26084116
480,-0.24868982,-0.24868982,-0.24868982
481,-0.23649873,-0.23649873,-0.23649873
482,-0.22427078,-0.22427078,-0.22427078
483,-0.21200693,-0.21200693,-0.21200693
484,-0.19971007,-0.19971007,-0.19971007
485,-0.18738121,-0.18738121,-0.18738121
486,-0.17502277,-0.17502277,-0.17502277
487,-0.16263714,-0.16263714,-0.16263714
488,-0.15022539,-0.15022539,-0.15022539
489,-0.13779035,-0.13779035,-0.13779035
490,-0.1253331,-0.1253331,-0.1253331
491,-0.11285607,-0.11285607,-0.11285607
492,-0.10036168,-0.10036168,-0.10036168
493,-0.087850966,-0.087850966,-0.087850966
494,-0.07532685,-0.07532685,-0.07532685
495,-0.06279037,-0.06279037,-0.06279037
496,-0.050243974,-0.050243974,-0.050243974
497,-0.037690118,-0.037690118,-0.037690118
498,-0.025129836,-0.025129836,-0.025129836
499,-0.012566061,-0.012566061,-0.012566061
